Date,IBM,AAPL,MSFT,INTC,HPQ
1995-07-18,19.890945,1.564389,4.352543,6.366225,5.264
1995-07-19,18.822039,1.479059,4.037449,5.670938,5.084453
1995-07-20,19.356492,1.529851,4.106875,5.605755,5.076292
1995-07-21,19.263543,1.422172,3.930638,5.469958,5.059969
1995-07-24,19.983893,1.474996,4.000064,5.84476,5.117098
1995-07-25,20.146553,1.487186,4.117559,5.996854,5.19871
1995-07-26,20.262738,1.474996,4.101536,5.920804,5.264
1995-07-27,20.588057,1.521724,4.122898,5.975126,5.304806
1995-07-28,20.56482,1.479059,3.957339,5.837288,5.231355
1995-07-31,20.239501,1.462805,3.866552,5.652498,5.084453
1995-08-01,20.378924,1.414045,3.823828,5.500316,4.945711
1995-08-02,19.983893,1.442489,3.802465,5.348133,4.733519
1995-08-03,20.262738,1.462805,3.893253,5.402481,4.847777
1995-08-04,20.193027,1.438425,4.010748,5.391614,4.758003
1995-08-07,20.239501,1.409982,4.000064,5.522056,4.758003
1995-08-08,20.425826,1.381539,3.994725,5.630758,4.839615
1995-08-09,20.472407,1.401855,4.122898,5.750327,4.904905
1995-08-10,20.332663,1.389665,4.021426,5.587277,4.93755
1995-08-11,20.355954,1.399824,4.122898,5.750327,4.970196
1995-08-14,20.635441,1.409982,4.219031,5.772074,5.149743
1995-08-15,20.868346,1.43233,4.203008,5.695979,5.084453
1995-08-16,20.938218,1.450506,4.219031,5.804681,5.386418
1995-08-17,21.171124,1.454581,4.235048,5.706846,5.476192
1995-08-18,20.751894,1.46273,4.149599,5.641632,5.451709
1995-08-21,19.890143,1.438283,4.037449,5.239431,5.223194
1995-08-22,20.053177,1.458655,4.243059,5.413354,5.264
1995-08-23,19.866852,1.483102,4.181645,5.424228,5.288484
1995-08-24,19.540784,1.491251,4.106875,5.307373,5.296645
1995-08-25,19.35446,1.458655,4.03211,5.250305,5.149743
1995-08-28,18.93523,1.401613,3.847863,5.098116,5.043647
1995-08-29,19.074973,1.405687,3.925299,5.119863,5.027324
1995-08-30,18.93523,1.413836,3.984041,5.250305,5.100775
1995-08-31,19.261297,1.401613,3.952001,5.337266,5.223194
1995-09-01,19.144845,1.399576,3.834512,5.293786,5.117098
1995-09-05,18.842067,1.417911,4.058811,5.538363,5.427225
1995-09-06,18.772196,1.42606,3.994725,5.435095,5.419063
1995-09-07,18.515999,1.458655,4.042788,5.652498,5.435386
1995-09-08,18.422837,1.458655,4.080174,5.706846,5.484354
1995-09-11,17.957026,1.442358,4.170961,5.706846,5.574127
1995-09-12,18.166641,1.399576,4.112214,5.641632,5.45987
1995-09-13,17.630958,1.381241,4.106875,5.641632,5.565966
1995-09-14,17.398052,1.303826,4.053472,5.538363,5.516999
1995-09-15,17.188437,1.169369,3.992052,5.402481,5.255839
1995-09-18,17.537796,1.195853,3.930638,5.467709,5.326202
1995-09-19,18.026897,1.19789,3.986713,5.451402,5.481652
1995-09-20,17.840573,1.193816,3.978702,5.451402,5.489834
1995-09-21,17.584377,1.206039,3.871891,5.316883,5.448926
1995-09-22,17.491214,1.208076,3.834512,5.261172,5.424381
1995-09-25,17.281599,1.222845,3.855204,5.217691,5.473471
1995-09-26,17.30489,1.218262,3.770419,5.195951,5.514379
1995-09-27,17.584377,1.181592,3.786442,5.157903,5.416199
1995-09-28,17.491214,1.230486,3.909276,5.380747,5.604376
1995-09-29,17.607667,1.214188,3.866552,5.228558,5.457108
1995-10-02,17.421343,1.226411,3.770419,5.141596,5.399836
1995-10-03,17.677539,1.226411,3.797126,5.201384,5.432562
1995-10-04,17.467924,1.185667,3.679631,5.103556,5.293476
1995-10-05,17.607667,1.189741,3.738379,5.293786,5.408018
1995-10-06,17.537796,1.163257,3.668953,5.391614,5.293476
1995-10-09,17.141856,1.134736,3.551458,5.228558,5.121663
1995-10-10,16.90895,1.130662,3.578166,5.359,5.129845
1995-10-11,17.235018,1.136773,3.700993,5.467709,5.219842
1995-10-12,17.328181,1.151034,3.743718,5.543797,5.424381
1995-10-13,17.235018,1.173443,3.68497,5.456835,5.465289
1995-10-16,17.514505,1.177518,3.706339,5.489442,5.653465
1995-10-17,18.050188,1.193816,3.893253,5.695979,5.907094
1995-10-18,17.957026,1.218262,4.085512,5.891643,6.021636
1995-10-19,18.306384,1.132699,4.133582,5.913383,6.070725
1995-10-20,17.770701,1.144922,4.080174,5.837288,5.808915
1995-10-23,18.446128,1.144922,4.117559,5.869902,5.98891
1995-10-24,18.259803,1.144922,4.165622,5.902516,5.972547
1995-10-25,17.910445,1.132699,4.096197,5.782941,5.874367
1995-10-26,17.863864,1.136773,4.186984,5.777508,5.997091
1995-10-27,17.980316,1.132699,4.272433,5.902516,6.046181
1995-10-30,18.306384,1.148997,4.389928,6.069143,6.283446
1995-10-31,18.12006,1.18363,4.272433,6.080023,6.062544
1995-11-01,18.050188,1.193816,4.203008,6.161592,6.087088
1995-11-02,18.56258,1.193816,4.272433,6.341061,6.177086
1995-11-03,18.911939,1.189741,4.251071,6.308428,6.144359
1995-11-06,18.725614,1.242709,4.160283,6.161592,5.972547
1995-11-07,18.399547,1.291603,3.973363,5.775478,5.751644
1995-11-08,18.259448,1.267156,4.069489,5.737408,5.78437
1995-11-09,18.376197,1.283454,4.229709,6.003883,6.111633
1995-11-10,18.189399,1.295677,4.138921,5.938623,6.217993
1995-11-13,18.189399,1.332347,4.114886,5.840731,6.111633
1995-11-14,17.815804,1.352719,4.016087,5.666705,5.833459
1995-11-15,17.839154,1.336422,4.016087,5.634079,6.054362
1995-11-16,17.862504,1.301789,3.839851,5.470933,6.103452
1995-11-17,17.769105,1.3079,3.73304,5.460053,5.792552
1995-11-20,17.372161,1.259007,3.674292,5.405667,5.498015
1995-11-21,17.652357,1.262935,3.759741,5.481806,5.498015
1995-11-22,17.792455,1.262935,3.73304,5.38392,5.498015
1995-11-24,17.909203,1.314024,3.759741,5.481806,5.555286
1995-11-27,17.909203,1.287458,3.727695,5.220768,5.645284
1995-11-28,18.11935,1.307893,3.909276,5.547066,5.637102
1995-11-29,18.1427,1.28337,3.834512,5.481806,5.52256
1995-11-30,18.049301,1.246586,3.722356,5.296907,5.432562
1995-12-01,17.699056,1.230237,3.68497,5.307781,5.358928
1995-12-04,17.955902,1.291545,3.754402,5.37304,5.416199
1995-12-05,17.885853,1.291545,3.674292,5.340414,5.350747
1995-12-06,17.885853,1.267022,3.871891,5.313217,5.301657
1995-12-07,17.699056,1.260891,3.866552,5.351287,5.383473
1995-12-08,18.096001,1.287458,4.037449,5.503559,5.686191
1995-12-11,17.979252,1.262935,3.978702,5.525313,5.669828
1995-12-12,17.815804,1.242499,3.903937,5.416547,5.440744
1995-12-13,17.652357,1.25476,3.919961,5.449173,5.285294
1995-12-14,17.512259,1.250673,3.791788,5.220768,5.113482
1995-12-15,16.858468,1.152581,3.775764,5.068495,4.99894
1995-12-18,16.624971,1.054489,3.717017,4.981483,5.069488
1995-12-19,17.162013,1.070838,3.882575,5.253401,5.50425
1995-12-20,16.69502,1.066751,3.722356,5.188135,5.455031
1995-12-21,16.975216,1.062663,3.84519,5.177261,5.496047
1995-12-22,17.045265,1.054489,3.866552,5.133755,5.553468
1995-12-26,17.138664,1.048358,3.855868,5.166388,5.619093
1995-12-27,17.185363,1.058576,3.797126,5.122882,5.545265
1995-12-28,16.835118,1.046315,3.73304,4.970603,5.496047
1995-12-29,17.068615,1.042228,3.749063,4.937976,5.496047
1996-01-02,16.975216,1.050402,3.834512,5.101122,5.479641
1996-01-03,16.67167,1.050402,3.711678,5.024989,5.356595
1996-01-04,16.228026,1.03201,3.73304,5.003236,5.233549
1996-01-05,16.554922,1.119884,3.690316,5.003236,5.192534
1996-01-08,16.648321,1.132145,3.68497,5.014109,5.225346
1996-01-09,16.204677,1.070838,3.425958,4.785704,5.134086
1996-01-10,16.298075,1.119884,3.519418,4.709564,5.036676
1996-01-11,16.298075,1.144407,3.700993,4.948856,5.217143
1996-01-12,16.134628,1.107622,3.663615,4.927096,5.143316
1996-01-15,15.527536,1.115797,3.524757,4.644311,4.971051
1996-01-16,16.251376,1.130102,3.690316,4.850963,5.192534
1996-01-17,16.368124,1.111709,3.626229,4.35064,5.036676
1996-01-18,17.979252,1.044271,3.743718,4.437653,4.954645
1996-01-19,19.053337,0.976833,3.925299,4.470286,5.1023
1996-01-22,19.100037,0.997269,3.930638,4.524665,5.299173
1996-01-23,19.240135,1.034053,3.823828,4.584488,5.282767
1996-01-24,19.987324,1.054489,3.898592,4.763951,5.512453
1996-01-25,19.450282,0.989094,3.818489,4.753071,5.356595
1996-01-26,19.56703,1.001356,3.866552,4.785704,5.479641
1996-01-29,19.893926,0.95231,3.861213,4.736761,5.471438
1996-01-30,20.29087,0.893046,3.879902,4.713028,5.528859
1996-01-31,20.267521,0.903264,3.952001,4.809634,5.561671
1996-02-01,20.360919,0.927787,4.021426,4.898069,5.709326
1996-02-02,20.477668,0.956397,3.973363,4.941607,5.701123
1996-02-05,20.968011,0.956397,4.149599,5.093992,5.848778
1996-02-06,21.435005,0.968659,4.122898,5.181069,5.939012
1996-02-07,21.083995,0.9237,4.138921,5.072223,5.873387
1996-02-08,21.2478,0.911438,4.22437,5.039572,5.971824
1996-02-09,21.2478,0.907351,4.277772,5.050453,5.914402
1996-02-12,21.575409,0.927787,4.251071,5.070864,5.930809
1996-02-13,21.2712,0.919613,4.25641,4.974258,5.79956
1996-02-14,21.388204,0.903264,4.219031,5.050453,5.807763
1996-02-15,22.020022,0.915525,4.208347,5.006915,5.660108
1996-02-16,22.090224,0.899177,4.181645,5.012356,6.250728
1996-02-20,22.30083,0.948223,4.176307,5.039572,6.28354
1996-02-21,22.511436,0.968659,4.267094,5.159299,6.455805
1996-02-22,23.236856,0.976833,4.379244,5.311684,6.76752
1996-02-23,23.517664,0.976833,4.421968,5.295355,6.783926
1996-02-26,23.37726,0.964571,4.299134,5.257264,6.628069
1996-02-27,24.10268,0.935961,4.277772,5.246376,6.68549
1996-02-28,23.845273,0.907351,4.277772,5.289915,6.792129
1996-02-29,22.956048,0.899177,4.216358,5.121202,6.611662
1996-03-01,22.113624,0.878741,4.080174,4.88174,6.242525
1996-03-04,21.739214,0.858305,4.112214,4.778342,6.168697
1996-03-05,22.277429,0.870567,4.192323,4.82188,6.36557
